State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
NE,149,786,550-8089,yes,yes,400,10.273705700853789,4,5.696526164348235,3.9908862174791193,1,8.347285935813451,5.052253718445886,0,5.909986263533057,3.8899433173512508,6,6.283473663783815,3,True.
ID,118,736,123-3904,yes,yes,700,1.2498909472434132,2,3.8962756482196905,4.490892325412137,3,3.1221114447537865,4.449057005514211,350,2.9249123462785227,4.2727211347386875,6,4.972078038287497,5,False.
RI,147,827,265-5530,yes,yes,200,4.586050789732018,1,5.558094380156421,7.065266361504341,0,6.160882136767938,2.8808853286456086,250,4.782036540312125,5.387837623268576,1,7.5386505399518375,8,True.
CT,150,678,544-9214,yes,no,0,3.69154201757655,6,4.660581536157176,6.462825378580615,5,4.757214381800307,4.5428522584484705,300,3.7331877018457016,5.037781977213412,5,7.046250361167845,3,False.
IL,74,737,606-4355,no,no,0,5.344389652392744,5,7.301489660574862,6.401178736294617,9,4.458211581469633,5.607262222963865,400,2.918746199174832,2.973737153520679,7,5.686146427510694,3,False.
DC,20,686,200-6664,no,yes,600,5.333202138527106,3,3.8401111270444765,5.245221275233867,0,5.78051965575509,4.146290415928638,200,5.979356635416355,5.205847453950779,4,5.756279426280125,6,False.
AK,172,657,713-7241,no,yes,600,5.941122215893026,1,5.675050935171237,4.368978481198454,3,4.661861246700834,6.320601802425159,150,5.093295812873663,4.868136707857018,3,7.4140031693047055,4,False.
RI,87,827,603-1194,no,no,0,6.283196079971014,3,7.072021634211497,4.348321097256704,5,5.82688221980906,4.75905834095237,200,5.920076213154899,4.423855479103806,1,5.268297740519838,6,True.
ID,177,736,495-3691,no,yes,300,8.869522604494993,7,5.899285320360954,6.114343807997802,5,6.580281842766418,6.963054588746139,100,4.983386933161946,2.7042234052403695,6,6.283426344462178,4,True.
RI,64,827,486-8525,yes,yes,600,9.915620478024579,0,7.34476904387088,4.097873475380351,3,6.110578074653345,8.575868867625111,200,5.371326211097787,4.210962555686085,6,4.827521975957644,6,False.
SD,35,836,319-5690,no,yes,500,5.140424247384729,5,4.089910495481883,6.574796848952553,2,5.967082553005457,5.161299543737007,200,4.972237812049519,6.738178477096996,3,7.299435439710925,5,False.
WI,141,877,893-8922,no,yes,500,1.7944136032912068,4,5.78759014508383,3.4853785358845926,6,3.528009494210059,1.86852350561831,300,4.567844695305078,4.612458745274634,4,3.7967977360404594,5,False.
WI,115,877,143-4258,no,yes,400,10.992091447213177,6,8.198729830618705,8.441949401753963,7,6.824049098478374,5.947693234926489,200,5.530515231394141,5.961025720198017,7,7.101677699518387,2,True.
PA,103,806,937-7968,no,no,0,3.1673886560196767,3,2.2216085359863973,3.5583298669107597,0,5.4166268937585444,5.5736873525168305,200,4.302787190783173,4.291580877644922,4,4.871345115223913,7,False.
IN,34,737,723-3832,yes,yes,800,1.0707922754713532,3,2.103027441119364,2.8400122919361963,0,4.495817629113389,3.7532405302352716,250,4.24427442068986,5.254966045933762,5,4.032450665798507,7,False.
WA,52,876,998-6717,yes,yes,0,10.674710401423576,0,8.250206487547052,9.76355245748459,1,7.987505462713079,0.9966736243082259,300,6.118760934625449,4.730526497355497,7,6.26535617558579,5,True.
WA,64,876,322-7589,yes,yes,300,7.228616314630843,5,6.338671193478548,3.9580698339458804,8,6.045353275995399,6.736794442421605,200,5.170575857531872,5.103399022232672,4,5.385062571265167,3,True.
SC,128,836,984-9126,no,yes,700,3.2054055979258655,0,3.4568889449336337,1.6971000651456314,1,4.804263825044139,5.635752862802788,250,4.227364138991367,6.474828175226968,6,3.1523807785452203,7,False.
VT,84,868,672-3957,yes,no,0,0.5874169656174724,3,1.6384687771611803,1.6521849423623305,0,4.501912931296543,4.198150080820176,200,2.8420872329665454,4.750649837259937,6,3.5916381403154,6,False.
NH,65,787,651-3070,yes,yes,500,7.849425910307108,6,8.241644137473036,5.05639248933586,10,4.671233102414263,6.318060842020893,200,5.253357840106827,4.463796771260842,6,4.598715003212071,3,True.
WA,45,876,606-9801,no,no,0,0.6752339911980165,2,4.085755653184007,4.908682467238006,3,2.6172612265019843,5.093990549760429,200,2.150701309903595,6.006064330164203,3,8.236272055019093,4,False.
RI,61,827,244-9039,yes,yes,200,0.8454079257848104,5,5.0905591714297,5.744530221547881,11,1.1793122983353572,6.288305985086742,300,0.34801902948473096,6.474865545292957,4,7.3867385103692325,1,False.
DC,60,686,689-3569,no,yes,100,8.895669474424741,2,7.151549968055729,4.56574458770754,0,6.542305954074431,1.4896945817256264,150,8.528164687918022,5.102330496798984,5,0.4743957646865651,9,True.
UT,164,858,189-8616,no,no,0,3.2702074592175663,3,4.07569469180842,3.3172895003667384,0,4.278812851927587,3.034764221839968,150,5.611043052462083,4.741586536099195,5,2.140143500458501,8,True.
AR,5,658,502-7051,no,yes,600,1.0344281733580951,6,1.9549169548538243,5.46659823289157,0,3.1402125876159013,0.08833629856830871,300,4.7669989516506455,6.507098322313282,5,3.4386111234397596,7,False.
NJ,82,787,298-2952,yes,no,0,5.086796345344964,4,4.005478212709525,1.6948579689344028,2,6.081123793795043,4.553981110442973,50,5.23071492271244,6.17219062749106,4,4.628007779720199,5,True.
OR,99,798,205-3534,no,no,0,5.0452455052015655,4,4.3582165201942,7.771064881564813,0,3.9101660055524756,1.4659903857652443,250,7.1036708062015315,4.700604310887701,7,1.6030942181789274,8,True.
CT,113,678,728-8886,yes,no,0,7.291548847604867,4,6.600259677248829,5.684139372902969,4,4.451697471410009,3.085699832417112,200,8.710451569090063,3.6155617017132218,5,1.5490930681605013,9,True.
MI,120,777,291-8379,no,no,0,0.19834822808535701,1,3.7540957883515125,0.12573454680883955,6,2.4310060931320354,5.009005894748852,200,3.5157492513918727,6.274038210741363,6,0.6138680052963883,6,False.
NE,106,786,303-2186,no,yes,500,7.514032401521465,3,6.881166518956643,8.082965809459004,3,4.7796285601039,4.9402701787800485,300,5.879288744770136,4.3653107580514385,6,4.222519844629103,7,False.
WY,88,878,552-6208,no,no,0,0.9528664258281738,3,3.4487270071905183,2.9322469006580887,4,3.4228240396191376,4.2690559874,250,3.417058319363935,6.6478369003264,6,3.2308687336772204,5,False.
UT,139,858,513-5753,no,yes,300,6.479304244916228,1,5.926602056918653,6.647379469413228,1,3.9384587462902183,1.2676148085153387,350,8.909437847382097,4.242145865103535,7,1.5710017822570608,8,True.
FL,147,707,402-2594,no,no,0,4.510065490323991,4,6.582849174267679,7.877171596310296,4,2.78670565103918,3.378616103367345,300,5.052720123605062,5.95205237614821,6,2.865086955426761,7,True.
SD,136,836,220-9656,yes,no,0,7.534906571482201,1,7.91075398457797,4.9685406199974285,6,4.592903632118666,7.110166233453984,350,4.504441952975807,7.033840586605981,8,3.435379732567715,6,False.
IN,178,737,174-2682,no,no,0,5.651615598002177,4,7.241275520218955,8.947790629120071,6,3.586913896411962,6.580056065309757,300,3.2351915452788784,3.7536453286922504,4,9.629885204331703,3,False.
WA,104,876,673-2344,yes,yes,700,0.7305947517105951,5,2.0500981220265455,3.550966127311743,3,3.7044081487532043,4.451960546568419,350,2.0067842485519787,5.018713210967803,6,4.787529260018036,5,False.
NE,23,786,556-6184,yes,yes,600,8.216964433622277,4,5.533379752649456,7.55023013715765,0,6.84300216806918,4.477103870374981,200,4.94759548314394,4.644097460582263,6,7.82907412558253,4,True.
IN,68,737,853-1899,yes,no,0,3.1976160596575376,6,2.6686869487390767,4.0156928379534795,1,5.291150941214257,3.6411420922605506,150,5.312495582778649,6.723553295006474,4,4.205539772225937,7,True.
OH,103,797,749-3386,yes,no,0,7.016992027802358,7,6.7817453230666835,6.110340022866244,5,6.6550883334540245,3.6327137998903876,150,4.610836700802246,6.502815522347051,5,7.453121111279065,4,True.
AZ,8,659,785-5268,yes,no,0,7.297516111347588,2,5.166167496797642,6.5395113067513115,0,7.615054607667513,3.4878357313550827,200,5.830930639367521,5.705457314449133,3,7.368112504809022,6,True.
KY,128,758,997-3390,no,no,0,7.1452979275819395,4,6.952312488879057,5.105135894619815,3,4.250857286111719,0.9673548492359076,200,8.748394369454445,5.806625462857699,7,2.3356107345237307,9,True.
MT,199,778,891-2911,yes,yes,400,6.104754569567573,3,4.656751177025728,3.539289844018344,2,5.976485552342679,4.4812375557734425,150,6.237280392410543,4.302378826435978,4,3.747422062073898,6,True.
ID,197,736,509-9374,yes,yes,200,8.143387814032595,3,9.564763335215718,6.593613633072019,7,3.310336232157668,3.486376506156255,200,6.091686629990459,3.7242001311352295,8,1.4307130464301552,6,True.
OR,63,798,770-4273,yes,yes,500,5.872586300806173,2,5.098508915003893,5.124949038234494,0,6.765135245700994,3.7223003851236336,150,4.548014697962639,4.742350622511409,3,8.039492883996935,5,True.
MN,61,777,234-7217,yes,yes,300,5.130874768772223,3,1.9126772629091082,3.6921477861253122,6,0.18853383045245486,3.1254482433964004,250,1.0544102272437792,6.059754797931726,4,5.912332930353111,3,False.
OH,150,797,691-1434,yes,yes,300,5.263054684851425,5,7.972385225574694,6.685137588432276,10,3.3817748059999526,5.177922135119145,300,4.964664221350817,4.72706825112848,3,5.272120137970947,4,False.
MA,70,776,679-4458,no,yes,500,4.104060951284664,5,2.6238376904256917,3.68918406179138,1,5.8361421414619326,3.832653168381273,250,5.658571369557077,3.8859380743754866,7,1.023717141720215,7,False.
AR,182,658,143-5422,yes,yes,500,12.458964815005606,5,7.342534412590768,6.631979177808071,3,9.135801251662542,6.481593854938722,100,4.60945636355446,4.600030284940023,7,9.864267600684954,0,True.
TN,80,847,325-8742,no,yes,700,1.1729813759688854,7,0.20217300204788824,1.8665453110436405,1,6.520942834164586,5.377433652876981,400,4.4567205901735605,4.743050825608192,6,0.10454644489995513,8,False.
AL,145,657,891-4058,yes,no,0,0.9901970627638361,2,3.428666509606925,3.6116330406427495,0,3.4259203827544926,2.891748165665348,400,3.0801000201709368,2.823463730328178,9,1.5032551568604178,8,False.
MI,164,777,608-7076,no,no,0,3.753276419286353,1,7.147071556538364,6.608729674007481,5,2.2598232754004584,5.501512258573484,250,2.8136543527369335,4.428565156697436,6,6.462217900091741,5,False.
MI,76,777,551-8132,no,yes,200,0.580285021603923,2,4.898026089134089,2.762612844794008,8,0.7329199935648534,4.749267143758916,200,2.6024413836770477,4.725549124657936,5,3.7561183111002534,4,False.
AK,163,657,328-5813,yes,yes,400,3.2632489211333144,3,4.538793844284721,2.227003299754053,3,3.389449133770858,2.7537893674202083,200,8.088626794009876,5.245579823600528,3,1.9178976522904234,10,True.
VT,155,868,541-9258,yes,yes,400,10.371334322398402,5,6.700327494311104,6.068607869750071,1,8.238919110033395,3.6721084837805043,150,6.91544892770904,5.4767530546624155,5,5.650109421402836,5,True.
MI,58,777,108-8043,no,yes,300,6.389445346562915,4,7.6699264248393035,5.679888592655383,7,4.502717263778058,5.638860370769274,200,4.408549619555396,4.196347306558013,5,5.248034940962345,5,True.
NM,28,787,840-7391,no,yes,400,5.019275424877817,4,5.419035055293446,6.816693835486479,4,4.793793166723962,5.413454232725,200,5.034658607096025,4.116437569537993,2,7.436372017504494,5,False.
CO,73,677,724-7468,no,yes,200,9.851332165068172,4,6.714237829909192,3.9120026597481057,5,6.665044116605201,6.359300361820694,50,6.807932493466522,5.4278581092882305,5,3.1140333458040814,5,True.
IL,148,737,332-6140,yes,no,0,0.5288596370562386,4,0.7549356695243663,1.9594250761069203,1,5.133833031976102,4.822593718761297,350,3.983119767268053,3.904367880023343,5,2.6704731361147567,6,False.
KS,170,758,357-9515,yes,yes,500,7.026197832503443,1,4.5999255302495,5.75002041369791,1,6.557496022720722,3.21584885093397,200,5.99837919790597,3.603317920199304,6,5.0266112660458955,6,True.
CO,48,677,706-2360,yes,no,0,5.993166566752341,3,5.119557980897892,7.47694598939632,0,5.890255695863182,4.724791324836182,300,4.162854374203221,5.379847958785653,5,7.922236915144969,6,False.
HI,119,727,838-5834,no,yes,700,6.146441759580171,4,4.610790793881972,1.878189867754739,1,6.660765164938493,4.75341869359927,50,5.602769883433182,4.739311042463817,3,6.0593585524770575,5,True.
NH,191,787,215-6943,no,no,0,4.34871246428777,4,4.501904703520802,6.325270865070101,2,3.888390098658519,3.603221102071858,250,5.960235536393607,3.119576334213808,5,3.3354165551619572,7,True.
TN,69,847,541-7895,no,no,0,4.509444203012306,0,5.430382809155038,5.9423122229605125,2,2.9674566122834705,3.5730872655055936,300,6.079324229820723,5.615679569645505,6,1.3570286202639945,7,True.
OR,192,798,674-7851,no,no,0,2.7524324357005074,4,4.932627070392394,5.250334167690932,10,0.3081931418054742,3.0581151851829866,300,1.847375196686968,6.075180203690461,4,6.804774303033361,1,False.
MT,33,778,337-4835,yes,no,0,7.582888237894732,0,10.329616865044475,6.48423168801367,5,5.016705738540283,2.2408520315334433,300,4.974626726604637,5.2820392966004395,5,4.345545027775623,6,True.
ID,168,736,686-4657,no,no,0,7.828809358390636,3,7.135957922081376,7.335539331202911,3,5.280330333324277,3.3782628337033316,250,6.713910219020082,6.914875549226965,6,2.55137888572022,7,True.
UT,83,858,803-4786,no,yes,400,2.976306747860334,4,7.131357164634355,5.575532997405788,5,4.3598239244495165,3.729012558537771,300,4.4520686737176245,4.0822929811011175,0,6.187047379546913,8,True.
KY,75,758,413-1588,no,yes,200,9.161404769897576,2,7.876235326626574,6.9897206302732355,1,7.5849723439103025,3.077952395941451,200,5.977847382851095,3.844752228348082,4,6.494896116021057,6,True.
MN,52,777,509-7030,no,no,0,10.277318515315557,3,6.638751641693748,8.302082965228795,1,9.025940691873641,2.7420225662252715,200,5.818648340038784,7.206674464882184,5,8.555313381231777,4,True.
PA,177,806,937-2646,no,yes,500,0.9462061716272236,5,5.167526207790577,4.196066903402043,8,3.1779873752032373,4.381904022288005,300,2.0363102631228696,5.046394813735063,5,6.1199412574801535,3,False.
MO,146,777,164-9584,no,yes,300,9.54059301410632,7,6.56610730545394,5.315389751246425,6,5.417511317083556,5.6991910693574495,50,7.724390535644526,4.115917155567866,6,0.9761937040106741,6,True.
DE,119,686,364-5722,no,yes,300,1.4319131723297716,5,1.8807899393151093,1.9482350153702281,5,3.0263746018328064,3.2776299871317547,200,4.032929212005454,5.1390566480344235,3,2.3177006024774602,6,False.
NJ,189,787,441-6254,yes,yes,600,7.493386829256423,4,4.760962013848158,6.483236675605537,0,5.516169422579783,3.322326259304599,200,6.206712480733722,6.213723221965539,9,3.4233891422036793,5,True.
OR,56,798,549-3055,yes,no,0,4.076163696045062,4,5.487542235183064,6.201027323222728,6,3.0110293339873153,6.645842472268864,250,5.369407731163209,3.051487628654942,2,3.7562850898827302,7,True.
TX,1,848,595-7941,yes,no,0,1.0526538076293468,2,0.9811953848675969,0.699354911316771,2,3.390831873926404,5.073754840111169,200,3.144601828245161,5.823936374928548,4,3.615406694524536,5,False.
OR,3,798,567-8667,no,no,0,4.042694645010899,4,5.0392648166160114,0.26022621194607876,5,5.395387137268115,5.078670142676062,250,3.213572290688089,5.544962378549658,9,0.25777579943084383,6,False.
DC,43,686,495-1031,no,yes,200,11.033658102941043,4,5.944399721198422,6.18180449875502,2,8.840806448698734,4.553137005630814,200,7.767283927124012,6.07660728518751,4,5.238256834136914,4,True.
AR,152,658,151-3858,yes,no,0,1.5276827129234345,2,4.263389349632898,2.87411613449966,7,1.6551576418070995,3.983030867706958,150,1.8705127046664098,5.178725587041379,2,8.196181617966694,2,False.
AZ,84,659,774-5987,yes,yes,600,9.781850338150027,3,6.152617313556991,5.549794244935624,0,7.4357365104384945,4.684740698205603,250,8.193079719629942,5.47028514992796,5,1.6130032819583575,9,False.
RI,122,827,430-6858,no,no,0,4.312642985711475,5,5.24184265169723,6.2625825743762675,3,5.365865321256225,2.612361031249166,250,5.310814181250374,6.042475594850104,3,6.477174477873808,5,False.
NM,121,787,985-8577,no,no,0,14.757466890206167,4,8.493966583474132,9.858675410426358,2,8.828152889368045,4.581345529520802,200,6.483772910007228,6.202084825793788,10,7.18653916374789,1,True.
MT,192,778,941-4579,no,yes,200,5.178405415475195,3,3.5088016442392727,3.8799098800946257,0,5.595959534345947,3.129215936665192,150,7.717783014871054,5.453934744196686,4,0.7060520973217832,9,True.
MT,14,778,567-1738,no,no,0,6.3818587240300415,5,6.768720692825678,6.773346986555442,4,4.423613226621328,3.3011331519188647,250,5.975407022959982,4.66095411765676,7,1.6205574236681581,7,False.
MT,47,778,194-3452,no,yes,300,10.660669541064797,4,5.793801985626177,7.874645255702253,3,6.350075585687584,5.1480348544400005,200,7.180937902072396,6.859363183742259,9,3.0950889425679584,3,True.
NH,198,787,170-1346,yes,no,0,4.480331983546536,4,4.990760988928102,5.151559993744303,1,4.135684376140126,3.1846072260405687,150,6.855933211413574,3.181643851810869,3,1.158909947858941,10,True.
TN,30,847,518-8497,no,no,0,4.356087198912994,1,5.905102259666398,4.940558598734053,3,3.8891485771474494,4.856779935017112,300,3.629749349673305,4.150647878136034,7,5.479760334070414,5,False.
CO,113,677,628-6382,yes,yes,100,6.530987045104952,4,1.4260295547304551,1.106556670252841,4,0.8696362818393224,3.0518807764322133,100,2.9532573719242796,5.7387165183921285,2,1.950044866186254,4,False.
TN,191,847,226-2713,no,yes,200,1.8927924390296988,4,2.404858025689934,2.7539453088358337,3,4.550710906325561,4.040878740829844,50,5.866787677469259,6.5180761046346625,0,5.243065249907932,5,False.
NE,165,786,839-8559,no,no,0,13.107513522948338,3,8.95040309265847,7.128330808041529,1,9.15661949939117,3.7478429761859715,150,7.274623719782251,4.336687944809357,5,4.685768493513214,6,True.
MA,105,776,206-2961,no,yes,700,7.650792096395513,1,8.061392516392669,7.527404405252285,5,4.6317495789116485,6.214687441066719,400,4.2422262462249645,4.056752446573402,7,5.9505703377221835,5,False.
MO,143,777,868-9248,no,yes,300,9.017630130710376,3,5.77074554465373,5.25552288357334,0,8.777224905268115,2.915293831906073,150,6.77116838814257,6.269556962536318,3,6.107287339357034,6,True.
SD,15,836,727-5846,no,yes,500,10.039738640218104,6,5.4885665985179095,3.394004947151353,3,7.886683119069778,5.625103513613219,0,6.003027041932793,4.351269341196086,7,5.181859515616393,3,True.
WA,192,876,253-2468,no,yes,600,5.8475093088812615,2,8.338255641520469,7.459711482451686,4,3.5507413731010127,2.8946041159547002,200,4.271922303299063,6.077712898494486,6,7.289923558463451,5,False.
OR,107,798,862-4092,yes,no,0,5.510917147831991,6,1.4502107472310866,2.2850452483646695,7,0.35166747973102197,1.2770690782144003,400,1.938957194412024,6.199930952010335,7,0.28603272661412404,4,False.
AR,65,658,732-2271,no,no,0,0.19568515729079916,6,4.505205618585407,5.1367544260652345,9,2.2930326539164536,4.029654603258369,400,3.1341301445638035,6.319525508253723,5,4.19635438742469,3,False.
MO,10,777,673-1048,yes,no,0,6.647855283796648,4,2.6195635570048843,3.913311947108357,1,8.085062457221952,4.364759886464524,400,6.512155673317505,5.491216833355097,8,0.32267724872639114,9,False.
WA,180,876,199-7903,no,yes,500,4.324532277037496,3,2.753361291334658,3.7144941847785877,0,4.514343101798205,5.31321493964832,150,6.200425673129461,4.474022418394288,5,2.328128530550366,8,True.
TX,123,848,297-8502,yes,yes,800,3.4199343303031884,1,4.150011445702854,1.2431441405226606,3,4.720298454659348,6.272162620332416,350,3.339798611800391,4.727324917050101,8,2.0310203006579584,6,False.
AR,34,658,610-5082,no,yes,0,9.863418044553615,3,9.203275716397965,6.392426193443754,3,6.2738454634002885,1.6893553918944142,150,7.6677421135385835,6.538516050705307,6,1.9993923558701185,7,True.
MD,24,776,804-8100,no,yes,700,1.0068171928596472,4,2.8495327722171986,7.092273577089109,1,2.3033505456552623,2.857170802688228,350,1.7475631388833954,5.162218157106219,6,7.4144986672967095,5,False.
NY,62,788,143-8368,yes,yes,100,12.339537607799741,3,7.969131893434964,6.7953711846598335,0,8.683218444463392,1.0728981923760168,100,9.110316212369206,4.076969398507896,6,2.101123312254785,7,True.
VT,72,868,417-4870,yes,yes,0,10.37430875205943,2,10.154949872043293,7.398934933816011,5,6.100203767811219,3.2975608210926226,200,5.592911764692967,5.069241585734205,7,5.056766467219734,4,True.
AZ,27,659,547-8191,no,yes,100,11.460566837104288,4,8.752552704510954,4.680859669455524,6,6.918765567817056,4.554241976663594,50,6.782174541821575,6.825156865218547,7,3.0435701408951,4,True.
HI,44,727,633-9351,yes,yes,500,1.3243261968660254,3,5.211042365333984,3.5180354580979842,5,2.6875825111221747,3.2980709287860357,300,3.839617334232851,4.890216742306358,6,2.3115049202387734,6,False.
OR,48,798,593-7678,no,yes,200,1.7729677834287507,6,0.9058525025629596,0.4260493209455962,3,3.9311903567748936,2.735047804018135,100,3.4885169821459723,3.2423258834865187,3,1.9416353882309885,6,False.
AK,57,657,839-1680,yes,no,0,7.780480773400544,3,6.312865334209696,8.021504665947836,0,5.991819063964218,1.885039462706613,200,7.063386774822862,4.600774487681792,5,3.263279952228552,8,True.
IA,169,736,597-7546,yes,no,0,5.4790673184404675,5,5.868157959063206,6.8351734217846385,2,3.9670601793621225,2.057802536998826,200,6.263258786087009,5.866735116809343,7,1.4823737089592188,8,True.
OK,200,797,690-5970,no,no,0,2.688124983469433,2,10.028018224399833,10.902095375944118,13,1.4922575823898434,5.392957206120897,300,2.7596400415550395,4.101940650079129,3,10.307876146917476,0,False.
GA,143,716,461-8977,yes,yes,400,7.596626468751399,3,5.18901134666561,6.050279735567926,0,6.765506038814564,2.243568574380329,200,6.965486113934484,3.8607055318217,6,3.0345807016400723,7,True.
NM,68,787,260-3536,yes,yes,500,3.2830556487628395,6,3.6908646004727377,4.359619764781948,5,5.100989358180699,4.458751848182833,400,5.182044297440784,4.840668751821351,5,2.25599436614057,5,False.
WV,169,878,937-4782,yes,no,0,5.801127349965294,4,5.051798146313265,4.759982319464563,2,5.348876951507857,4.016327090365406,150,5.601826150412464,5.237792295739044,5,4.572820109024081,5,True.
VA,22,866,836-1924,no,yes,300,10.648258447796335,5,6.423276570497255,6.9875138859598165,0,8.553052949610569,2.920331060738217,100,7.032519908829778,5.767667555770775,5,5.2876091516919566,6,True.
NJ,72,787,405-1325,yes,yes,400,6.464391092757615,4,5.26180963848644,7.247013879794383,2,4.980963299654761,4.388810660381964,200,5.541864652460932,5.192442468575579,6,5.173224279193853,5,True.
KS,115,758,903-5026,no,yes,700,10.702249971556167,2,6.797083487640876,6.897096994533388,0,7.373689632659113,4.013197329223704,300,7.143921879121608,4.877183223452414,8,2.6956183950820285,8,False.
ID,129,736,789-3168,no,yes,0,11.961330806520579,2,7.364566465903577,10.048027895678235,1,6.981823640976719,3.771809080310163,250,6.848270277249012,5.147972410623096,9,4.663046754665057,4,True.
SD,72,836,983-6578,no,no,0,10.818901438763916,1,8.244805633693032,7.982005271314006,1,7.080373081712658,2.171032414175125,250,7.10753782660992,3.389528186763774,7,4.552835549307449,5,True.
NJ,184,787,732-1623,yes,no,0,10.074187794869008,3,8.22137376493111,6.661473556436701,6,6.0489147140708726,6.444229065323847,200,4.831788844559463,6.398068929611211,7,6.160872814910856,2,True.
NV,45,788,135-4334,no,yes,500,2.0589066243800835,5,3.073166136765705,3.5409731466757712,1,4.767162631869307,1.6951696082580878,250,4.590967479095011,5.4906193552610185,7,1.7321871865137974,6,False.
RI,113,827,569-3477,no,no,0,11.088294423753776,6,6.110169864877146,5.894395815455677,2,7.4916914248387965,3.701137295541682,100,7.755852007204371,4.169210617526595,8,2.2428945475802373,4,True.
NC,90,786,910-6181,yes,no,0,10.98699121270469,6,6.018154355218071,8.80059501427935,0,10.187499361911657,4.553661868546405,150,4.5742577371965005,6.337495686131051,4,11.873595865996418,2,True.
NC,106,786,585-5374,yes,yes,600,9.05100323246567,3,3.1926301026826867,6.966473273739044,3,8.657200764018384,4.594659805033179,100,5.644117212401197,5.236080817233985,6,8.598363363149957,4,True.
MI,133,777,485-8049,no,no,0,4.91777052397422,3,6.2003771254317925,4.777619563162103,5,4.991220689815975,5.769995060370174,200,3.835827293741261,5.7731115455178985,3,7.555687072810485,4,True.
RI,199,827,551-4861,no,yes,600,4.404943683421256,2,4.702166854160776,3.826075235317541,0,5.23760245256626,3.5100888754341604,100,4.351209757659395,2.3961456454010697,5,5.723402037630687,7,True.
CT,42,678,990-7115,no,no,0,3.305741609680921,4,2.6330444472227574,3.4344710761757655,3,5.5690862531753424,5.829525159100591,100,4.183789530993469,2.9740297792371124,2,8.119846754831036,3,False.
TX,150,848,640-7033,no,yes,500,10.408117607129348,6,6.202440676454535,7.006140116046881,5,5.511906539256831,6.766911114739065,100,5.985835161070241,4.329145832912205,10,4.219104358249328,3,True.
KY,41,758,509-3301,no,no,0,12.752871343995544,4,7.686908876804025,5.583948721274501,2,9.595911107451869,4.536555855654518,50,6.675655630026588,3.553235627783127,5,6.883714989394255,3,True.
VT,116,868,711-2623,no,no,0,2.3316206951780867,2,4.228067340868068,5.619291019301763,2,2.7038158278490387,3.333289979525901,250,4.583109212108299,5.405833498412257,6,3.818865085916584,6,False.
SC,193,836,856-4027,yes,yes,500,6.143119872260913,4,6.036970129077351,5.5737660149517945,3,5.562892423562515,4.334039803025503,200,4.721385120236246,4.363740665863435,5,6.248846353380484,5,True.
MA,68,776,340-7244,no,no,0,3.4458347652932453,3,6.4977271911693455,3.1754872801548544,5,2.807407826663497,3.0978449684718496,150,6.45453587242219,4.623003997180161,4,0.11883917394192611,8,True.
WV,98,878,985-4122,yes,yes,800,10.365056041413272,1,6.214458501212373,3.3756830801041926,2,7.773748384597047,9.193927339813381,300,5.75397317579479,6.663770294296613,6,4.330836043133113,6,False.
OK,1,797,838-8445,no,no,0,3.191720932043488,3,2.0282994584931378,2.823754477646271,4,1.8007624736287116,3.3036501064666863,350,2.0466746537451943,4.775242230091894,5,4.3605438530526826,5,False.
IN,24,737,755-8923,yes,yes,400,3.935536256065586,3,5.670568975968445,6.214112675094869,3,3.058668494354961,2.967987205339495,250,5.31199830700485,5.200943855728339,6,2.434991382657438,7,True.
MI,110,777,836-1939,yes,yes,500,7.846569119927457,4,5.07985378124463,6.6397189146649165,2,6.4252682029356265,6.178478836784549,150,3.4273705000908197,5.798400393367405,8,8.3035002809518,2,True.
RI,138,827,934-6270,no,yes,300,5.611231876802391,7,1.4368997515303272,4.418987455181719,6,0.6017719418419532,0.3314265986352263,350,3.219668637905377,6.058718568346523,3,3.1733249113684465,4,False.
AZ,91,659,656-6911,no,yes,500,2.5386638332387217,5,5.449646907349754,5.061181451057428,7,0.8583097519913307,4.8608435251823545,250,5.144038970473075,4.024056111481878,8,0.008900535621601868,7,True.
LA,61,766,546-3939,yes,no,0,3.8469685045929007,1,5.139369371389289,7.373843162392674,0,4.841163256347753,0.7258451192236741,350,7.659745619038808,5.095671328018009,1,2.3037278004381974,10,True.
WV,98,878,190-8887,no,yes,200,3.24817731877853,1,7.02414401617149,4.887945738167888,4,3.5150974475846946,3.2641160927897923,250,4.926540147404964,6.596292146377711,2,4.061806877943784,8,True.
NV,193,788,158-9040,yes,no,0,11.271975424166047,4,7.695751631980782,6.642350427013907,3,8.1133762639146,4.193536405001244,150,6.411280308259394,4.220784799089745,6,5.785764854143659,4,True.
IN,131,737,136-8109,no,yes,200,10.342542511135862,3,7.247926153834738,3.234562453837682,2,8.34897439704554,3.9330457503147525,100,6.550105330548177,6.799729208027529,6,4.378812366121605,4,True.
PA,175,806,306-6185,no,yes,400,12.875444426470995,3,5.514325488941161,7.330407687864062,1,11.042011574227132,6.005569734042497,50,5.136496105700912,3.3569188824437335,5,11.554454321975252,2,True.
OH,34,797,925-5242,yes,yes,400,5.882729770656104,4,4.086008268369728,5.719455032784401,0,4.448455998330852,2.9818487958075943,150,6.828370917331631,5.928879785298254,8,0.5285252916830574,8,True.
